	index	billing_country	coupon	order_item	paid_date	course_category	order_id	salesperson	price
3187	3187	MX	lastellobfn	English Intermediate Level 4  (ESLI4)	2021-12-01 21:51:02+00:00	esl	5511277	Osvaldo Lucrecia Priscila	10.0
3188	3188	MX	lastellobfn	English Intermediate Level 4  (ESLI4)	2021-12-01 21:51:02+00:00	esl	5511277	Osvaldo Lucrecia Priscila	0.0
3189	3189	PE		Speaking Intermediate Level 2 (SPKI2)	2021-12-01 23:08:55+00:00	none	5511324	Romualdo Corina Irma	10.0
3190	3190	MX		Conversation - Intermediate level - December (CONV-I)	2021-12-02 04:16:57+00:00	con	5511402	Osvaldo Lucrecia Priscila	10.0
3191	3191	CL		Bulk Payment of English Classes (3 to 12 months in advance) - Pay for 3 months (5% discount)	2021-12-02 13:56:28+00:00	bulk	5511670	José María Yasmina María Belén	30.0
3192	3192	GT	jfernandezbfn2	English Intermediate Level 3 (ESLI3),English Intermediate Level 4  (ESLI4)	2021-12-02 21:01:44+00:00	esl	5511873	Ovidia Arsenio Maxi	10.0
3193	3193	GT	jfernandezbfn2	English Intermediate Level 3 (ESLI3),English Intermediate Level 4  (ESLI4)	2021-12-02 21:01:44+00:00	esl	5511873	Ovidia Arsenio Maxi	10.0
3194	3194	CL	colke2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-02 21:02:20+00:00	esl	5511936	Luz Teresa Ciro	10.0
3195	3195	CL	colke2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-02 21:02:20+00:00	esl	5511936	Luz Teresa Ciro	10.0
3196	3196	PE	jfernandezbfn	English Basic Level 6 (ESLB6),English Basic Level 7 (ESLB7)	2021-12-03 00:23:42+00:00	esl	5512056	Romualdo Corina Irma	10.0
3197	3197	PE	jfernandezbfn	English Basic Level 6 (ESLB6),English Basic Level 7 (ESLB7)	2021-12-03 00:23:42+00:00	esl	5512056	Romualdo Corina Irma	10.0
3198	3198	MX		Canaway Private School - Tuition: Monthly for 10 months	2021-12-04 03:32:16+00:00	cps	5512685	Osvaldo Lucrecia Priscila	90.0
3199	3199	CL		English Basic Level 0 (ESLB0)	2021-12-06 16:20:19+00:00	esl	5513913	Osvaldo Lucrecia Priscila	10.0
3200	3200	EC		English Basic Level 7 (ESLB7)	2021-12-06 19:02:49+00:00	esl	5514035	Maite Orfeo Roberto	10.0
3201	3201	CA		English Intermediate Level 4  (ESLI4)	2021-12-06 20:34:26+00:00	esl	5514170	Lorenzo Casilda Rosita	10.0
3202	3202	PE		English Intermediate Level 1 (ESLI1)	2021-12-06 21:28:47+00:00	esl	5514271	Romualdo Corina Irma	10.0
3203	3203	EC		English Basic Level 1 (ESLB1)	2021-12-08 20:39:33+00:00	esl	5522839	Ovidia Arsenio Maxi	10.0
3204	3204	MX		English For Academic Purposes - January (EAP)	2021-12-09 03:54:17+00:00	eap	5522918	Osvaldo Lucrecia Priscila	10.0
3205	3205	CL		IELTS Exam Preparation (IELTS)	2021-12-10 01:42:22+00:00	ielts	5524366	José María Yasmina María Belén	30.0
3206	3206	CL	jfernandez2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-10 14:45:45+00:00	esl	5524561	Romualdo Corina Irma	10.0
3207	3207	CL	jfernandez2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-10 14:45:45+00:00	esl	5524561	Romualdo Corina Irma	10.0
3208	3208	PE		English Basic Level 1 (ESLB1)	2021-12-11 16:23:20+00:00	esl	5524657	Romualdo Corina Irma	10.0
3209	3209	PE		English Basic Level 1 (ESLB1)	2021-12-11 16:23:20+00:00	esl	5524657	Romualdo Corina Irma	10.0
3210	3210	PE	jfernandez2x110	English for Kids - January (EFK)	2021-12-15 12:26:35+00:00	efk	5527095	Romualdo Corina Irma	10.0
3211	3211	PE	jfernandez2x110	English for Kids - January (EFK)	2021-12-15 12:26:35+00:00	efk	5527095	Romualdo Corina Irma	10.0
3212	3212	SV		English Intermediate Level 2 (ESLI2)	2021-12-15 20:39:53+00:00	esl	5527774	Fabián Pepe Laurentino	10.0
3213	3213	PE	jfernandez2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-16 04:01:26+00:00	esl	5528045	Jhonny Rodrigo Félix	10.0
3214	3214	PE	jfernandez2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-16 04:01:26+00:00	esl	5528045	Jhonny Rodrigo Félix	10.0
3215	3215	PE	jfernandez2x110	English Basic Level 7 (ESLB7),English Basic Level 8 (ESLB8)	2021-12-16 04:02:19+00:00	esl	5528146	Jhonny Rodrigo Félix	10.0
3216	3216	PE	jfernandez2x110	English Basic Level 7 (ESLB7),English Basic Level 8 (ESLB8)	2021-12-16 04:02:19+00:00	esl	5528146	Jhonny Rodrigo Félix	10.0
3217	3217	PE	jfernandez2x110	Conversation - Intermediate level - January (CONV-I)	2021-12-17 05:33:13+00:00	con	5529815	Ovidia Arsenio Maxi	10.0
3218	3218	PE	jfernandez2x110	Conversation - Intermediate level - January (CONV-I)	2021-12-17 05:33:13+00:00	con	5529815	Ovidia Arsenio Maxi	0.0
3219	3219	CL	jfernandez2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-17 15:01:07+00:00	esl	5530026	Romualdo Corina Irma	10.0
3220	3220	CL	jfernandez2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-17 15:01:07+00:00	esl	5530026	Romualdo Corina Irma	10.0
3221	3221	US	kestupiñan2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-17 17:25:13+00:00	esl	5530240	Luz Teresa Ciro	10.0
3222	3222	US	kestupiñan2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-17 17:25:13+00:00	esl	5530240	Luz Teresa Ciro	10.0
3223	3223	BO	jfernandez2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-12-17 20:56:37+00:00	esl	5530399	Romualdo Corina Irma	10.0
3224	3224	BO	jfernandez2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-12-17 20:56:37+00:00	esl	5530399	Romualdo Corina Irma	10.0
3225	3225	CL	breyes2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-17 19:49:32+00:00	esl	5530418	Romualdo Corina Irma	10.0
3226	3226	CL	breyes2x110	English Basic Level 1 (ESLB1),English Basic Level 2 (ESLB2)	2021-12-17 19:49:32+00:00	esl	5530418	Romualdo Corina Irma	10.0
3227	3227	EC		English Intermediate Level 7 (ESLI7)	2021-12-18 04:16:17+00:00	esl	5530528	Consuela Yésica Balbina	10.0
3228	3228	CL		English Basic Level 1 (ESLB1)	2021-12-18 15:22:48+00:00	esl	5530608	Romualdo Corina Irma	10.0
3229	3229	CL		English Basic Level 1 (ESLB1)	2021-12-18 15:22:48+00:00	esl	5530608	Romualdo Corina Irma	10.0
3230	3230	CL		English Basic Level 1 (ESLB1)	2021-12-18 15:22:48+00:00	esl	5530608	Romualdo Corina Irma	10.0
3231	3231	PE	lastello2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-19 07:39:17+00:00	esl	5530850	Maite Orfeo Roberto	10.0
3232	3232	PE	lastello2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-19 07:39:17+00:00	esl	5530850	Maite Orfeo Roberto	10.0
3233	3233	CL	djimenez2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-12-21 00:44:00+00:00	esl	5531136	José María Yasmina María Belén	10.0
3234	3234	CL	djimenez2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-12-21 00:44:00+00:00	esl	5531136	José María Yasmina María Belén	10.0
3235	3235	CL	lastello2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-21 02:11:24+00:00	esl	5531251	Ovidia Arsenio Maxi	10.0
3236	3236	CL	lastello2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-21 02:11:24+00:00	esl	5531251	Ovidia Arsenio Maxi	10.0
3237	3237	CA		English Basic Level 1 (ESLB1)	2021-12-21 02:27:48+00:00	esl	5531317	Ovidia Arsenio Maxi	10.0
3238	3238	HN		English Basic Level 0 (ESLB0)	2021-12-22 00:32:11+00:00	esl	5531602	Osvaldo Lucrecia Priscila	10.0
3239	3239	CO	kestupiñan2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-12-21 13:30:52+00:00	esl	5531787	Ovidia Arsenio Maxi	10.0
3240	3240	CO	kestupiñan2x110	English Basic Level 0 (ESLB0),English Basic Level 1 (ESLB1)	2021-12-21 13:30:52+00:00	esl	5531787	Ovidia Arsenio Maxi	10.0
3241	3241	MX	lastello2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-21 16:22:39+00:00	esl	5531953	Osvaldo Lucrecia Priscila	10.0
3242	3242	MX	lastello2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-21 16:22:39+00:00	esl	5531953	Osvaldo Lucrecia Priscila	10.0
3243	3243	CL		English Basic Level 7 (ESLB7)	2021-12-21 20:05:01+00:00	esl	5532209	Romualdo Corina Irma	10.0
3244	3244	CL		English Basic Level 2 (ESLB2)	2021-12-22 00:58:56+00:00	esl	5532939	Ovidia Arsenio Maxi	10.0
3245	3245	CA	jfernandez2x110	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2021-12-22 02:52:18+00:00	esl	5533099	Romualdo Corina Irma	10.0
3246	3246	CA	jfernandez2x110	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2021-12-22 02:52:18+00:00	esl	5533099	Romualdo Corina Irma	10.0
3247	3247	CL		English Basic Level 2 (ESLB2)	2021-12-22 16:04:09+00:00	esl	5533126	Osvaldo Lucrecia Priscila	10.0
3248	3248	CL		English Basic Level 4 (ESLB4)	2021-12-22 16:22:33+00:00	esl	5533294	Ovidia Arsenio Maxi	10.0
3249	3249	CL		English Basic Level 4 (ESLB4)	2021-12-22 16:22:33+00:00	esl	5533294	Ovidia Arsenio Maxi	10.0
3250	3250	CL		English Basic Level 4 (ESLB4)	2021-12-22 16:22:33+00:00	esl	5533294	Ovidia Arsenio Maxi	10.0
3251	3251	CL		Bulk Payment of English Classes (3 to 12 months in advance) - Pay for 1 month	2021-12-22 21:40:02+00:00	bulk	5535018	Consuela Yésica Balbina	10.0
3252	3252	EC		English for Kids - January (EFK)	2021-12-22 22:14:52+00:00	efk	5535108	Luz Teresa Ciro	10.0
3253	3253	CL	jfernandez2x110	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2021-12-22 23:33:06+00:00	esl	5535295	Romualdo Corina Irma	10.0
3254	3254	CL	jfernandez2x110	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2021-12-22 23:33:06+00:00	esl	5535295	Romualdo Corina Irma	10.0
3255	3255	CL	jfernandez2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-22 23:46:55+00:00	esl	5535369	Romualdo Corina Irma	10.0
3256	3256	CL	jfernandez2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-22 23:46:55+00:00	esl	5535369	Romualdo Corina Irma	10.0
3257	3257	CL	jfernandez2x110	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2021-12-22 23:54:02+00:00	esl	5535593	Romualdo Corina Irma	10.0
3258	3258	CL	jfernandez2x110	English Basic Level 2 (ESLB2),English Basic Level 3 (ESLB3)	2021-12-22 23:54:02+00:00	esl	5535593	Romualdo Corina Irma	10.0
3259	3259	CL	jfernandez2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-22 23:56:53+00:00	esl	5535605	Romualdo Corina Irma	10.0
3260	3260	CL	jfernandez2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-22 23:56:53+00:00	esl	5535605	Romualdo Corina Irma	10.0
3261	3261	MX		English Intermediate Level 7 (ESLI7)	2021-12-24 17:03:27+00:00	esl	5535936	Osvaldo Lucrecia Priscila	10.0
3262	3262	PE		English For Business - January (EFB)	2021-12-23 18:13:39+00:00	efb	5536247	Ovidia Arsenio Maxi	10.0
3263	3263	CL	jfernandez2x110	Speaking Basic Level 1 (SPKB1),English Basic Level 8 (ESLB8)	2021-12-23 19:55:52+00:00	none	5536492	Romualdo Corina Irma	10.0
3264	3264	CL	jfernandez2x110	Speaking Basic Level 1 (SPKB1),English Basic Level 8 (ESLB8)	2021-12-23 19:55:52+00:00	esl	5536492	Romualdo Corina Irma	10.0
3265	3265	CL		English Basic Level 3 (ESLB3)	2021-12-23 20:43:26+00:00	esl	5536575	Romualdo Corina Irma	10.0
3266	3266	CL		English Basic Level 4 (ESLB4)	2021-12-23 20:47:39+00:00	esl	5536639	José María Yasmina María Belén	10.0
3267	3267	PE		English Intermediate Level 3 (ESLI3)	2021-12-23 23:16:03+00:00	esl	5537302	Romualdo Corina Irma	10.0
3268	3268	PE		English Intermediate Level 3 (ESLI3)	2021-12-23 23:16:03+00:00	esl	5537302	Romualdo Corina Irma	10.0
3269	3269	PE	jfernandez2x110	English Basic Level 7 (ESLB7)	2021-12-23 23:37:43+00:00	esl	5537440	Romualdo Corina Irma	10.0
3270	3270	PE	jfernandez2x110	English Basic Level 7 (ESLB7)	2021-12-23 23:37:43+00:00	esl	5537440	Romualdo Corina Irma	10.0
3271	3271	PE	jfernandez2x110	English Intermediate Level 3 (ESLI3)	2021-12-23 23:50:49+00:00	esl	5537583	Romualdo Corina Irma	10.0
3272	3272	PE	jfernandez2x110	English Intermediate Level 3 (ESLI3)	2021-12-23 23:50:49+00:00	esl	5537583	Romualdo Corina Irma	10.0
3273	3273	US	kestupiñan2x110	English Intermediate Level 8 (ESLI8),English Intermediate Level 7 (ESLI7)	2021-12-23 23:58:26+00:00	esl	5537637	Romualdo Corina Irma	10.0
3274	3274	US	kestupiñan2x110	English Intermediate Level 8 (ESLI8),English Intermediate Level 7 (ESLI7)	2021-12-23 23:58:26+00:00	esl	5537637	Romualdo Corina Irma	10.0
3275	3275	CL	breyes2x110	English Advanced Level 2 (ESLA2),English Advanced Level 3  (ESLA3)	2021-12-24 17:13:43+00:00	esl	5537722	José María Yasmina María Belén	10.0
3276	3276	CL	breyes2x110	English Advanced Level 2 (ESLA2),English Advanced Level 3  (ESLA3)	2021-12-24 17:13:43+00:00	esl	5537722	José María Yasmina María Belén	10.0
3277	3277	PE	jfernandez2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-24 00:17:39+00:00	esl	5537894	Ovidia Arsenio Maxi	10.0
3278	3278	PE	jfernandez2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-24 00:17:39+00:00	esl	5537894	Ovidia Arsenio Maxi	10.0
3279	3279	PE	jfernandez2x110	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2021-12-24 00:32:15+00:00	esl	5537997	Romualdo Corina Irma	10.0
3280	3280	PE	jfernandez2x110	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2021-12-24 00:32:15+00:00	esl	5537997	Romualdo Corina Irma	10.0
3281	3281	PE	jfernandez2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-24 01:10:17+00:00	esl	5538038	Ovidia Arsenio Maxi	10.0
3282	3282	PE	jfernandez2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-24 01:10:17+00:00	esl	5538038	Ovidia Arsenio Maxi	10.0
3283	3283	MX	lastello2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-24 01:20:07+00:00	esl	5538101	Osvaldo Lucrecia Priscila	10.0
3284	3284	MX	lastello2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-24 01:20:07+00:00	esl	5538101	Osvaldo Lucrecia Priscila	10.0
3285	3285	SV	jfernandez2x110	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2021-12-24 16:15:27+00:00	esl	5538283	Romualdo Corina Irma	10.0
3286	3286	SV	jfernandez2x110	English Basic Level 3 (ESLB3),English Basic Level 4 (ESLB4)	2021-12-24 16:15:27+00:00	esl	5538283	Romualdo Corina Irma	10.0
3287	3287	SV	jfernandez2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-24 16:27:44+00:00	esl	5538353	Romualdo Corina Irma	10.0
3288	3288	SV	jfernandez2x110	English Basic Level 5 (ESLB5),English Basic Level 6 (ESLB6)	2021-12-24 16:27:44+00:00	esl	5538353	Romualdo Corina Irma	10.0
3289	3289	MX	lastello2x110	English Intermediate Level 1 (ESLI1)	2021-12-28 17:04:39+00:00	esl	5538466	Osvaldo Lucrecia Priscila	10.0
3290	3290	MX	lastello2x110	English Intermediate Level 1 (ESLI1)	2021-12-28 17:04:39+00:00	esl	5538466	Osvaldo Lucrecia Priscila	0.0
3291	3291	PE	jfernandez2x110	English Intermediate Level 1 (ESLI1),English Intermediate Level 2 (ESLI2)	2021-12-24 20:42:00+00:00	esl	5538554	Romualdo Corina Irma	10.0
3292	3292	PE	jfernandez2x110	English Intermediate Level 1 (ESLI1),English Intermediate Level 2 (ESLI2)	2021-12-24 20:42:00+00:00	esl	5538554	Romualdo Corina Irma	10.0
3293	3293	US	kestupiñan2x110	English Advanced Level 1 (ESLA1),English Advanced Level 2 (ESLA2)	2021-12-25 20:11:46+00:00	esl	5538652	Ovidia Arsenio Maxi	10.0
3294	3294	US	kestupiñan2x110	English Advanced Level 1 (ESLA1),English Advanced Level 2 (ESLA2)	2021-12-25 20:11:46+00:00	esl	5538652	Ovidia Arsenio Maxi	10.0
3295	3295	US	kestupiñan2x110	English Advanced Level 3  (ESLA3),English Advanced Level 4 (ESLA4)	2021-12-25 20:15:34+00:00	esl	5538737	Ovidia Arsenio Maxi	10.0
3296	3296	US	kestupiñan2x110	English Advanced Level 3  (ESLA3),English Advanced Level 4 (ESLA4)	2021-12-25 20:15:34+00:00	esl	5538737	Ovidia Arsenio Maxi	10.0
3297	3297	US	kestupiñan2x110	English Advanced Level 3  (ESLA3),English Advanced Level 4 (ESLA4)	2021-12-25 20:23:25+00:00	esl	5538888	Ovidia Arsenio Maxi	10.0
3298	3298	US	kestupiñan2x110	English Advanced Level 3  (ESLA3),English Advanced Level 4 (ESLA4)	2021-12-25 20:23:25+00:00	esl	5538888	Ovidia Arsenio Maxi	10.0
3299	3299	CA		English Basic Level 1 (ESLB1)	2021-12-26 00:57:11+00:00	esl	5538981	Ovidia Arsenio Maxi	10.0
3300	3300	EC		English Basic Level 7 (ESLB7),English Basic Level 4 (ESLB4)	2021-12-26 18:46:36+00:00	esl	5539158	José María Yasmina María Belén	10.0
3301	3301	EC		English Basic Level 7 (ESLB7),English Basic Level 4 (ESLB4)	2021-12-26 18:46:36+00:00	esl	5539158	José María Yasmina María Belén	10.0
3302	3302	PE	jfernandez2x110	English For Academic Purposes - January (EAP)	2021-12-27 01:56:25+00:00	eap	5539272	Ovidia Arsenio Maxi	10.0
3303	3303	PE	jfernandez2x110	English For Academic Purposes - January (EAP)	2021-12-27 01:56:25+00:00	eap	5539272	Ovidia Arsenio Maxi	10.0
3304	3304	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 05:23:17+00:00	esl	5539366	Romualdo Corina Irma	10.0
3305	3305	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 05:23:17+00:00	esl	5539366	Romualdo Corina Irma	10.0
3306	3306	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 05:29:59+00:00	esl	5539469	Ovidia Arsenio Maxi	10.0
3307	3307	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 05:29:59+00:00	esl	5539469	Ovidia Arsenio Maxi	10.0
3308	3308	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 05:32:02+00:00	esl	5539520	Romualdo Corina Irma	10.0
3309	3309	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 05:32:02+00:00	esl	5539520	Romualdo Corina Irma	10.0
3310	3310	HN	jfernandez2x110	English Intermediate Level 1 (ESLI1),English Intermediate Level 2 (ESLI2)	2021-12-27 05:52:05+00:00	esl	5539673	Romualdo Corina Irma	10.0
3311	3311	HN	jfernandez2x110	English Intermediate Level 1 (ESLI1),English Intermediate Level 2 (ESLI2)	2021-12-27 05:52:05+00:00	esl	5539673	Romualdo Corina Irma	10.0
3312	3312	PE	panjfdifer	English Advanced Level 2 (ESLA2)	2021-12-27 15:50:32+00:00	esl	5539913	Ovidia Arsenio Maxi	0.0
3313	3313	EC	jfernandez2x110	Conversation - Intermediate level - January (CONV-I)	2021-12-27 15:57:08+00:00	con	5540089	Romualdo Corina Irma	10.0
3314	3314	EC	jfernandez2x110	Conversation - Intermediate level - January (CONV-I)	2021-12-27 15:57:08+00:00	con	5540089	Romualdo Corina Irma	10.0
3315	3315	PE	uruatdifer	Speaking Advanced Level 2 (SPKA2)	2021-12-27 16:38:13+00:00	none	5540151	Ovidia Arsenio Maxi	0.0
3316	3316	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 17:51:11+00:00	esl	5540249	Ovidia Arsenio Maxi	10.0
3317	3317	PE	jfernandez2x110	English Basic Level 4 (ESLB4)	2021-12-27 17:51:11+00:00	esl	5540249	Ovidia Arsenio Maxi	10.0
3318	3318	CA	argatdifer	English Basic Level 2 (ESLB2)	2021-12-27 19:02:21+00:00	esl	5540414	Ovidia Arsenio Maxi	0.0
3319	3319	CA	chiccdifer	English Basic Level 3 (ESLB3)	2021-12-27 19:46:33+00:00	esl	5540581	Ovidia Arsenio Maxi	0.0
3320	3320	CL	lastello2x110	English Basic Level 3 (ESLB3),English Basic Level 1 (ESLB1)	2021-12-27 19:50:35+00:00	esl	5540678	Marciana Alonso Cirilo	10.0
3321	3321	CL	lastello2x110	English Basic Level 3 (ESLB3),English Basic Level 1 (ESLB1)	2021-12-27 19:50:35+00:00	esl	5540678	Marciana Alonso Cirilo	10.0
3322	3322	CA	ecudjdifer	English Basic Level 4 (ESLB4)	2021-12-27 19:57:40+00:00	esl	5540711	Ovidia Arsenio Maxi	0.0
3323	3323	PE	jfernandez2x110	English Basic Level 7 (ESLB7)	2021-12-27 20:00:24+00:00	esl	5540870	Ovidia Arsenio Maxi	10.0
3324	3324	PE	jfernandez2x110	English Basic Level 7 (ESLB7)	2021-12-27 20:00:24+00:00	esl	5540870	Ovidia Arsenio Maxi	10.0
3325	3325	BO		English Advanced Level 1 (ESLA1)	2021-12-27 22:22:44+00:00	esl	5540906	José María Yasmina María Belén	10.0
3326	3326	PA	jfernandez2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-27 23:37:20+00:00	esl	5541065	Romualdo Corina Irma	10.0
3327	3327	PA	jfernandez2x110	English Intermediate Level 7 (ESLI7),English Intermediate Level 8 (ESLI8)	2021-12-27 23:37:20+00:00	esl	5541065	Romualdo Corina Irma	10.0
3328	3328	US	jfernandez2x110	English Basic Level 6 (ESLB6),English Basic Level 7 (ESLB7)	2021-12-28 00:43:44+00:00	esl	5541288	Romualdo Corina Irma	10.0
3329	3329	US	jfernandez2x110	English Basic Level 6 (ESLB6),English Basic Level 7 (ESLB7)	2021-12-28 00:43:44+00:00	esl	5541288	Romualdo Corina Irma	10.0
3330	3330	PE		English Basic Level 6 (ESLB6)	2021-12-28 08:02:30+00:00	esl	5541304	Romualdo Corina Irma	10.0
3331	3331	CL		English Basic Level 4 (ESLB4)	2021-12-28 13:45:55+00:00	esl	5541567	Ovidia Arsenio Maxi	10.0
3332	3332	CO		English Basic Level 7 (ESLB7)	2021-12-28 13:45:51+00:00	esl	5541631	Ovidia Arsenio Maxi	10.0
3333	3333	PE		Speaking Advanced Level 2 (SPKA2)	2021-12-30 22:37:58+00:00	none	5541825	Romualdo Corina Irma	10.0
3334	3334	BO	per1x45	English Advanced Level 2 (ESLA2)	2021-12-28 22:40:58+00:00	esl	5542335	Valeria Emiliano Izan	0.0
3335	3335	CL	jfernandez2x110	English Intermediate Level 2 (ESLI2),English Intermediate Level 3 (ESLI3)	2021-12-29 00:38:09+00:00	esl	5543721	Romualdo Corina Irma	10.0
3336	3336	CL	jfernandez2x110	English Intermediate Level 2 (ESLI2),English Intermediate Level 3 (ESLI3)	2021-12-29 00:38:09+00:00	esl	5543721	Romualdo Corina Irma	10.0
3337	3337	CA		English Basic Level 0 (ESLB0)	2021-12-29 01:56:35+00:00	esl	5543877	Romualdo Corina Irma	10.0
3338	3338	PE	jfernandez1x55	English Intermediate Level 1 (ESLI1)	2021-12-29 02:39:48+00:00	esl	5543931	Ovidia Arsenio Maxi	10.0
3339	3339	CL	mjimenez2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-29 03:17:31+00:00	esl	5544028	Consuela Yésica Balbina	10.0
3340	3340	CL	mjimenez2x110	English Basic Level 4 (ESLB4),English Basic Level 5 (ESLB5)	2021-12-29 03:17:31+00:00	esl	5544028	Consuela Yésica Balbina	10.0
3341	3341	CO	kestupiñan2x110	English Intermediate Level 1 (ESLI1),English Intermediate Level 2 (ESLI2)	2021-12-29 16:25:12+00:00	esl	5545148	Ovidia Arsenio Maxi	10.0
3342	3342	CO	kestupiñan2x110	English Intermediate Level 1 (ESLI1),English Intermediate Level 2 (ESLI2)	2021-12-29 16:25:12+00:00	esl	5545148	Ovidia Arsenio Maxi	10.0
